#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:19:14Z,132,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:19:19Z,174,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:19:25Z,154,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:19:29Z,156,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:19:34Z,158,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:19:40Z,151,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:19:45Z,152,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:19:50Z,151,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:19:55Z,154,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:00Z,120,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:05Z,194,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:10Z,178,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:15Z,180,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:20Z,192,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:25Z,197,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:30Z,243,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:35Z,243,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:40Z,245,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:45Z,245,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:50Z,246,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:56Z,245,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:00Z,167,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:05Z,197,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:10Z,192,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:15Z,198,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:21Z,231,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:26Z,230,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:31Z,248,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:36Z,245,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:41Z,247,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:46Z,252,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:51Z,250,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:56Z,251,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:01Z,251,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:06Z,250,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:11Z,249,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:16Z,249,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:21Z,248,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:26Z,248,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:32Z,247,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:36Z,247,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:41Z,247,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:47Z,248,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:51Z,248,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:56Z,248,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:23:01Z,248,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:23:06Z,248,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:23:11Z,247,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:23:16Z,247,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:23:21Z,247,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:23:27Z,248,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:23:32Z,248,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:23:37Z,247,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:23:42Z,246,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:23:46Z,244,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:23:52Z,246,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:23:57Z,246,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:02Z,247,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:07Z,247,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:12Z,246,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:17Z,246,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:22Z,246,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:27Z,245,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:32Z,241,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:37Z,90,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:42Z,239,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:47Z,239,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:52Z,239,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:57Z,239,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:02Z,239,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:07Z,237,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:13Z,238,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:17Z,239,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:22Z,238,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:27Z,239,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:32Z,240,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:37Z,242,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:43Z,241,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:47Z,240,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:53Z,240,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:58Z,240,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:03Z,238,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:08Z,238,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:13Z,238,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:18Z,240,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:23Z,241,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:28Z,240,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:33Z,240,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:38Z,240,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:43Z,239,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:48Z,239,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:53Z,239,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:58Z,237,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:03Z,238,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:08Z,237,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:13Z,237,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:18Z,237,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:23Z,236,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:28Z,235,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:33Z,234,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:38Z,233,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:43Z,233,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:48Z,232,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:53Z,232,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:58Z,232,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:03Z,232,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:08Z,233,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:13Z,235,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:18Z,237,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:23Z,237,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:28Z,237,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:33Z,237,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:38Z,239,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:43Z,238,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:48Z,201,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:53Z,238,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:58Z,237,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:03Z,237,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:08Z,237,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:13Z,236,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:18Z,234,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:23Z,235,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:28Z,233,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:33Z,231,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:38Z,231,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:43Z,231,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:48Z,231,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:54Z,231,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:58Z,231,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:30:03Z,231,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:30:08Z,231,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:30:13Z,232,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:30:18Z,234,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:30:23Z,233,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:30:29Z,238,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:30:34Z,237,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:30:38Z,239,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:30:44Z,235,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:30:49Z,237,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:30:54Z,235,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:30:59Z,234,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:04Z,232,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:09Z,232,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:14Z,231,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:19Z,229,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:24Z,228,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:29Z,225,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:34Z,224,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:39Z,227,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:44Z,227,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:49Z,229,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:54Z,231,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:59Z,231,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:04Z,190,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:09Z,232,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:14Z,233,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:19Z,226,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:24Z,229,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:29Z,228,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:34Z,229,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:39Z,228,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:44Z,227,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:49Z,229,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:54Z,230,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:59Z,229,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:33:04Z,226,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:33:09Z,221,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:33:14Z,221,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:33:19Z,221,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:33:24Z,222,brightness,environment,oxocard01
,,0,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:33:29Z,223,brightness,environment,oxocard01
,,1,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:03:31Z,37.4,humidity,environment,oxocard01
,,1,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:03:36Z,37.4,humidity,environment,oxocard01
,,1,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:03:41Z,37.3,humidity,environment,oxocard01
,,1,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:03:46Z,37.2,humidity,environment,oxocard01
